"customer_id","Customer_Segments"
4171761,"High"
4171785,"Super High"
4171805,"High"
4171830,"Super High"
4171928,"High"
4171973,"Super High"
4172002,"High"
4172004,"Super High"
4172225,"Super High"
4172315,"Low"
4172370,"Super High"
4172851,"Super High"
4172853,"Super High"
4173202,"Super High"
4173281,"Super High"
4173315,"Super High"
4173322,"Low"
4173324,"Super High"
4173359,"Super High"
4173405,"Super High"
4173428,"Super High"
4173508,"Super High"
4173537,"Low"
4173542,"Super High"
4173578,"Super High"
4173662,"Super High"
4174064,"Super High"
4174073,"Super High"
4174343,"Super High"
4174414,"Low"
4174433,"Medium"
4174459,"Super High"
4174561,"Super High"
4174692,"High"
4174716,"Low"
4174825,"Medium"
4174864,"Super High"
4174865,"Low"
4174883,"Low"
4175053,"Super High"
4175316,"Low"
4175470,"Super High"
4175549,"Low"
4175684,"Super High"
4175693,"Super High"
4175828,"High"
4175915,"Super High"
4176006,"Low"
4176082,"Low"
4176115,"Super High"
4176146,"Low"
4176190,"Super High"
4176239,"Super High"
4176283,"Super High"
4176485,"Super High"
4176543,"Medium"
4176575,"Super High"
4176620,"Super High"
4176709,"Super High"
4176829,"Medium"
4176858,"Low"
4176873,"Super High"
4176976,"High"
4177029,"High"
4177206,"Low"
4177382,"Super High"
4177402,"Super High"
4177458,"Super High"
4177596,"Medium"
4177601,"Super High"
4177643,"Super High"
4177644,"Super High"
4177674,"Low"
4177785,"High"
4177844,"Medium"
4177979,"Super High"
4177980,"Super High"
4177990,"Super High"
4178055,"Super High"
4178132,"Super High"
4178143,"High"
4178183,"Low"
4178226,"Low"
4178542,"High"
4178550,"Super High"
4178687,"Super High"
4178937,"Super High"
4179084,"Super High"
4179148,"Super High"
4179160,"Super High"
4179180,"Super High"
4179190,"Super High"
4179241,"High"
4179270,"Low"
4179352,"Super High"
4179386,"Super High"
4179506,"Low"
4179605,"High"
4179703,"Super High"
4179757,"Super High"
4179969,"Super High"
4180169,"Super High"
4180184,"Low"
4180202,"High"
4180296,"Medium"
4180316,"Super High"
4180336,"High"
4180353,"Super High"
4180380,"Low"
4180424,"Super High"
4180432,"Super High"
4180554,"Super High"
4180628,"Super High"
4180650,"Super High"
4180801,"Super High"
4180836,"Super High"
4180853,"Super High"
4180933,"Super High"
4180935,"Super High"
4180954,"Super High"
4181177,"Super High"
4181299,"Super High"
4181307,"High"
4181341,"Super High"
4181428,"Super High"
4181461,"Super High"
4181691,"Super High"
4182013,"Super High"
4182535,"Super High"
4182994,"High"
4185683,"Super High"
4186461,"Super High"
4186720,"Super High"
4187416,"Super High"
4188849,"Super High"
4189530,"Super High"
4190009,"Super High"
4190698,"Super High"
4191974,"Super High"
4192501,"Super High"
4192777,"Super High"
4194603,"Super High"
4194862,"Low"
4195793,"Low"
4195807,"Super High"
4195822,"Super High"
4195833,"Super High"
4196017,"Super High"
4196165,"Super High"
4196367,"Super High"
4196749,"Super High"
4196789,"High"
4196830,"High"
4196885,"Super High"
4196900,"Super High"
4196987,"Low"
4196991,"High"
4197000,"Super High"
4197013,"Super High"
4197106,"Low"
4197201,"Super High"
4197326,"Super High"
4197439,"Super High"
4197447,"Super High"
4197481,"Super High"
4197582,"Super High"
4197684,"Super High"
4197763,"Low"
4197845,"Super High"
4197925,"Super High"
4198021,"Super High"
4198025,"Super High"
4198064,"Super High"
4198065,"Super High"
4198084,"Super High"
4198087,"High"
4198101,"Super High"
4198229,"Super High"
4198232,"Super High"
4198252,"Low"
4198281,"Super High"
4198721,"Super High"
4198842,"Super High"
4198882,"Super High"
4199161,"Super High"
4199342,"Super High"
4199421,"Super High"
4200146,"Super High"
4203867,"Super High"
4207729,"Super High"
4208045,"Super High"
4211835,"Low"
4211980,"Super High"
4216110,"Super High"
4218754,"Super High"
4219159,"Super High"
4223103,"Medium"
4226404,"Super High"
4229768,"Super High"
4232674,"Super High"
4233001,"Super High"
4234397,"Low"
4235179,"Super High"
4237820,"Super High"
4238563,"Low"
4244689,"Super High"
4245900,"Super High"
4248141,"Super High"
4249264,"Super High"
4253917,"Super High"
4254779,"Super High"
4255103,"Super High"
4257658,"Super High"
4260059,"Super High"
4263298,"Low"
4263666,"Super High"
4264183,"Super High"
4264203,"Low"
4264223,"Super High"
4264417,"Super High"
4264603,"Super High"
4264703,"Super High"
4264813,"Super High"
4264844,"Super High"
4265004,"Super High"
4265196,"Super High"
4265932,"Super High"
4266476,"Super High"
4266671,"Medium"
4266704,"Super High"
4266710,"Super High"
4268313,"Super High"
4268472,"Super High"
4269213,"Super High"
4269610,"High"
4271014,"Super High"
4271742,"Super High"
4273247,"High"
4275468,"Super High"
4277410,"Super High"
4277840,"Super High"
4278230,"Super High"
4278343,"High"
4278407,"Super High"
4278463,"Super High"
4278469,"Super High"
4278804,"Super High"
4278873,"Super High"
4278883,"Super High"
4278925,"Super High"
4279064,"Super High"
4279206,"Super High"
4279225,"Super High"
4279265,"Super High"
4279287,"Low"
4279315,"Super High"
4279403,"Super High"
4279407,"High"
4279567,"High"
4279743,"High"
4279948,"Super High"
4280148,"Super High"
4280305,"Super High"
4280379,"Super High"
4280398,"Super High"
4280443,"Super High"
4280524,"Super High"
4280573,"Super High"
4280668,"Super High"
4280684,"Super High"
4280688,"Super High"
4280745,"Super High"
4280749,"Super High"
4280765,"Super High"
4280803,"Super High"
4280870,"Super High"
4280872,"Super High"
4280939,"Super High"
4280945,"Super High"
4280983,"Super High"
4281108,"Super High"
4281183,"Super High"
4281203,"Super High"
4281267,"Super High"
4281269,"Super High"
4281325,"Super High"
4281405,"Low"
4281409,"High"
4281423,"Super High"
4281595,"Medium"
4281603,"Super High"
4281638,"Medium"
4281641,"Super High"
4281647,"Low"
4281725,"Low"
4281760,"High"
4281764,"High"
4281770,"Super High"
4281771,"High"
4281844,"Super High"
4281934,"Low"
4281971,"Low"
4281986,"Super High"
4282067,"High"
4282079,"High"
4282084,"Super High"
4282088,"Super High"
4282100,"High"
4282101,"Low"
4282155,"Medium"
4282189,"Super High"
4282203,"Super High"
4282213,"High"
4282239,"Super High"
4282247,"Medium"
4282305,"Low"
4282331,"High"
4282342,"High"
4282360,"Low"
4282371,"Low"
4282372,"Medium"
4282387,"Super High"
4282396,"Super High"
4282419,"Super High"
4282441,"Super High"
4282470,"Low"
4282549,"High"
4282551,"Super High"
4282585,"Super High"
4282622,"Super High"
4282638,"Super High"
4282642,"Super High"
4282653,"High"
4282661,"Low"
4282681,"High"
4282683,"High"
4282698,"Low"
4282713,"High"
4282763,"High"
4282778,"Super High"
4282807,"Super High"
4282890,"Super High"
4282941,"Super High"
4282944,"High"
4282957,"Super High"
4282980,"Low"
4283087,"Low"
4283125,"Medium"
4283130,"Super High"
4283278,"Super High"
4283290,"Super High"
4283293,"Low"
4283294,"Low"
4283302,"Low"
4283346,"Super High"
4283362,"High"
4283371,"High"
4283431,"High"
4283435,"High"
4283506,"High"
4283526,"Super High"
4283571,"High"
4283601,"High"
4283685,"Low"
4283741,"Super High"
4283752,"Super High"
4283761,"High"
4283790,"Low"
4283835,"High"
4283842,"Super High"
4283892,"High"
4283910,"Low"
4284002,"Low"
4284022,"Super High"
4284029,"Low"
4284052,"Medium"
4284075,"High"
4284078,"High"
4284089,"High"
4284162,"Low"
4284179,"Super High"
4284199,"Low"
4284244,"High"
4284249,"High"
4284302,"Super High"
4284378,"Super High"
4284439,"Super High"
4284483,"Low"
4284491,"Low"
4284510,"Medium"
4284513,"Medium"
4284516,"High"
4284554,"Medium"
4284561,"Super High"
4284593,"Super High"
4284597,"Super High"
4284602,"Medium"
4284627,"Super High"
4284677,"High"
4284678,"High"
4284686,"Super High"
4284697,"High"
4284726,"Low"
4284781,"High"
4284825,"High"
4284846,"Super High"
4284912,"Super High"
4284913,"High"
4284965,"Super High"
4284969,"Super High"
4285003,"Medium"
4285005,"Low"
4285017,"High"
4285021,"Super High"
4285037,"High"
4285048,"Medium"
4285050,"High"
4285069,"High"
4285081,"High"
4285096,"Super High"
4285129,"Super High"
4285146,"Super High"
4285166,"Super High"
4285176,"Medium"
4285187,"Super High"
4285384,"Super High"
4285409,"Super High"
4285466,"High"
4285491,"High"
4285533,"High"
4285538,"Super High"
4285540,"Medium"
4285646,"Super High"
4285698,"Super High"
4285711,"Low"
4285735,"Low"
4285743,"Low"
4285794,"Medium"
4285862,"Low"
4285916,"Super High"
4285942,"Super High"
4285953,"Medium"
4286039,"High"
4286046,"High"
4286098,"High"
4286138,"Medium"
4286191,"High"
4286223,"Low"
4286241,"Low"
4286290,"High"
4286293,"Super High"
4286323,"Super High"
4286332,"Medium"
4286359,"Super High"
4286365,"Super High"
4286376,"High"
4286422,"Super High"
4286424,"Medium"
4286428,"Low"
4286439,"Low"
4286451,"Low"
4286508,"Low"
4286516,"Medium"
4286522,"High"
4286535,"High"
4286556,"Super High"
4286584,"Super High"
4286597,"Low"
4286604,"Low"
4286650,"High"
4286662,"High"
4286677,"Super High"
4286737,"Low"
4286772,"Super High"
4286793,"Low"
4286802,"Medium"
4286824,"Super High"
4286842,"Super High"
4286853,"High"
4286888,"Low"
4286890,"Medium"
4286906,"Super High"
4286945,"Low"
4286947,"Medium"
4286951,"Low"
4286976,"Super High"
4287000,"High"
4287002,"High"
4287008,"High"
4287046,"High"
4287050,"Super High"
4287071,"High"
4287075,"Medium"
4287080,"Low"
4287091,"Super High"
4287107,"Super High"
4287179,"Super High"
4287186,"Super High"
4287193,"High"
4287216,"High"
4287252,"High"
4287263,"Super High"
4287280,"Low"
4287311,"Super High"
4287316,"Super High"
4287326,"High"
4287372,"Medium"
4287417,"High"
4287444,"Super High"
4287456,"High"
4287548,"Medium"
4287559,"Super High"
4287601,"Super High"
4287609,"Medium"
4287613,"Low"
4287636,"Medium"
4287643,"Low"
4287652,"Medium"
4287661,"Super High"
4287670,"Medium"
4287681,"Low"
4287752,"Low"
4287795,"High"
4287803,"Super High"
4287872,"High"
4288026,"Super High"
4288104,"Super High"
4288108,"Super High"
4288133,"Super High"
4288145,"Super High"
4288263,"Super High"
4288304,"Super High"
4288346,"Medium"
4288347,"Super High"
4288366,"Medium"
4288508,"Super High"
4288564,"Super High"
4288703,"Super High"
4291003,"Super High"
4291043,"Super High"
4291048,"Super High"
4291083,"Super High"
4291105,"Super High"
4291166,"Super High"
4291187,"Super High"
4291212,"Super High"
4291255,"Super High"
4291258,"Super High"
4291529,"Medium"
4291569,"Super High"
4291570,"Super High"
4291585,"High"
4291674,"Super High"
4291681,"Super High"
4291713,"Super High"
4291765,"Super High"
4291825,"Super High"
4291885,"Super High"
4291947,"Super High"
4291961,"Super High"
4292148,"Super High"
4292153,"Super High"
4292264,"High"
4292323,"Super High"
4292345,"High"
4292405,"Super High"
4292465,"Super High"
4292584,"Super High"
4292615,"Low"
4292618,"Low"
4292640,"Low"
4292646,"Super High"
4292664,"High"
4292665,"High"
4292679,"High"
4292698,"High"
4292700,"Medium"
4292705,"High"
4292726,"Super High"
4292792,"Super High"
4292807,"Super High"
4292906,"Super High"
4292934,"Super High"
4293018,"Super High"
4293083,"Super High"
4293129,"High"
4293130,"Low"
4293132,"High"
4293204,"Super High"
4293286,"Super High"
4293308,"Low"
4293327,"Low"
4293359,"Low"
4293360,"Super High"
4293367,"Low"
4293408,"Super High"
4293454,"Super High"
4293466,"Medium"
4293496,"High"
4294985,"Super High"
4296131,"Super High"
4296439,"Super High"
4297890,"Super High"
4297894,"Low"
4298179,"Super High"
4298208,"Super High"
4298222,"Low"
4298354,"Super High"
4298382,"Super High"
4298389,"Super High"
4298412,"Super High"
4298454,"High"
4298485,"High"
4298491,"Low"
4298706,"Super High"
4298729,"Super High"
4298733,"Super High"
4298746,"Super High"
4298838,"Super High"
4298871,"Super High"
4298893,"High"
4298913,"Low"
4298933,"Super High"
4298971,"Super High"
4298974,"Low"
4298984,"Low"
4299012,"Medium"
4299021,"Super High"
4299070,"Super High"
4299130,"Super High"
4299133,"Low"
4299139,"Low"
4299400,"Super High"
4299403,"Super High"
4299411,"High"
4299520,"High"
4299721,"Low"
4300011,"Super High"
4300090,"Super High"
4300139,"Super High"
4300150,"Medium"
4300157,"Super High"
4300173,"High"
4300230,"Super High"
4300390,"High"
4300437,"Super High"
4300510,"Super High"
4300551,"Super High"
4300577,"Super High"
4300631,"Super High"
4300688,"Low"
4300918,"Super High"
4300953,"Super High"
4300956,"Super High"
4300958,"Super High"
4300971,"Super High"
4300993,"High"
4301004,"Super High"
4301005,"Super High"
4301053,"High"
4301093,"Super High"
4301098,"Super High"
4301100,"High"
4301124,"Medium"
4301135,"Low"
4301173,"Super High"
4301217,"Super High"
4301392,"Super High"
4301494,"Super High"
4301551,"Super High"
4301590,"Super High"
4301613,"High"
4301775,"Super High"
4301797,"Low"
4301848,"Super High"
4301876,"Super High"
4301884,"Super High"
4301912,"Super High"
4301919,"Super High"
4301995,"Super High"
4302044,"Super High"
4302191,"Super High"
4302210,"High"
4302294,"Low"
4302295,"Super High"
4302311,"Super High"
4302312,"High"
4302414,"High"
4302422,"Low"
4302435,"Super High"
4302440,"Super High"
4302452,"Low"
4302784,"Super High"
4303381,"Super High"
4304350,"Super High"
4304896,"Super High"
4305757,"Super High"
4306560,"Super High"
4306771,"Super High"
4306890,"Super High"
4307658,"Low"
4307668,"Super High"
4309000,"Low"
4309963,"Super High"
4310474,"Super High"
4310513,"Low"
4310714,"Low"
4310720,"Super High"
4310810,"Super High"
4310811,"Super High"
4310812,"Medium"
4310816,"Super High"
4310854,"High"
4310868,"High"
4310878,"High"
4310890,"Low"
4310920,"Low"
4310940,"Medium"
4310970,"Super High"
4311030,"High"
4311057,"Super High"
4311059,"Super High"
4311071,"Medium"
4311072,"High"
4311075,"Medium"
4311092,"Medium"
4311117,"Super High"
4311120,"Medium"
4311121,"Medium"
4311224,"Super High"
4311257,"Super High"
4311293,"Super High"
4311370,"Super High"
4311405,"Low"
4311406,"Low"
4311412,"High"
4311417,"Super High"
4311419,"Super High"
4311471,"Super High"
4311511,"Super High"
4311519,"High"
4311544,"High"
4311550,"Super High"
4311556,"Super High"
4311560,"Super High"
4311563,"Super High"
4311579,"Super High"
4311584,"Low"
4311586,"Super High"
4311619,"Super High"
4311625,"Super High"
4311695,"Super High"
4311756,"Medium"
4311770,"Super High"
4311778,"Low"
4311855,"Super High"
4311867,"Super High"
4311930,"Super High"
4311952,"Super High"
4312112,"Super High"
4312155,"Low"
4312234,"Super High"
4312380,"Super High"
4312415,"Medium"
4312417,"High"
4312432,"Super High"
4312530,"High"
4312550,"Medium"
4312554,"High"
4312793,"High"
4312799,"High"
4312952,"Medium"
4313091,"Super High"
4313222,"Low"
4313274,"Low"
4313355,"High"
4313369,"High"
4313393,"Low"
4313409,"High"
4313473,"Super High"
4313550,"Super High"
4313557,"Super High"
4313602,"Super High"
4313676,"Super High"
4313746,"Super High"
4313751,"Super High"
4313790,"Super High"
4313945,"High"
4313958,"High"
4313971,"High"
4313999,"Super High"
4314003,"Super High"
4314057,"High"
4314081,"Super High"
4314312,"Super High"
4314542,"Super High"
4314544,"Super High"
4314585,"Super High"
4314589,"Super High"
4314850,"Super High"
4314852,"Super High"
4314874,"Super High"
4314891,"High"
4314931,"High"
4315014,"Super High"
4315016,"Super High"
4315034,"Super High"
4315053,"Super High"
4315063,"Super High"
4315099,"Super High"
4315109,"Super High"
4315113,"High"
4315115,"Super High"
4315132,"Super High"
4315176,"Super High"
4315192,"Super High"
4315291,"Super High"
4315353,"Super High"
4315393,"Super High"
4315574,"Super High"
4315611,"High"
4315663,"Super High"
4315897,"High"
4315953,"Super High"
4316054,"Super High"
4316136,"Super High"
4316589,"Super High"
4316603,"Super High"
4317375,"Super High"
4317975,"Super High"
4318820,"Super High"
4318882,"Super High"
4319005,"Super High"
4319475,"Super High"
4320491,"Low"
4320536,"Super High"
4320548,"Super High"
4320644,"Super High"
4320893,"Super High"
4321272,"Low"
4321291,"Super High"
4321332,"Super High"
4321333,"Super High"
4321336,"High"
4321374,"Super High"
4321471,"Super High"
4321724,"Low"
4321931,"Super High"
4322072,"High"
4322076,"Low"
4322095,"Super High"
4322118,"Low"
4322175,"Super High"
4322312,"Super High"
4322347,"Super High"
4322353,"Super High"
4322376,"Super High"
4322415,"Super High"
4322637,"Medium"
4322676,"Super High"
4322743,"Super High"
4322815,"Super High"
4322819,"Super High"
4322835,"Super High"
4322858,"Super High"
4322885,"Super High"
4322890,"Super High"
4322903,"High"
4322938,"Low"
4322939,"Super High"
4322942,"Super High"
4323002,"Medium"
4323039,"Super High"
4323043,"Super High"
4323056,"Low"
4323062,"Super High"
4323065,"Super High"
4323077,"Low"
4323128,"Super High"
4323134,"Low"
4323180,"Low"
4323201,"Super High"
4323234,"Super High"
4323236,"Medium"
4323257,"Super High"
4323295,"Super High"
4323346,"Super High"
4323377,"Low"
4323555,"Super High"
4323558,"Super High"
4323623,"Low"
4323663,"Super High"
4323692,"Super High"
4323699,"Super High"
4323700,"Super High"
4323746,"Super High"
4323886,"Super High"
4323891,"Super High"
4323893,"High"
4323970,"Super High"
4323978,"Super High"
4323981,"Super High"
4324064,"Super High"
4324082,"Super High"
4324088,"Super High"
4324125,"Super High"
4324168,"Super High"
4324208,"Super High"
4324215,"Super High"
4324233,"High"
4324320,"Super High"
4324393,"Super High"
4324482,"Super High"
4324583,"Super High"
4324587,"Super High"
4324594,"Super High"
4324598,"Super High"
4324694,"High"
4324695,"Super High"
4325366,"Low"
4326155,"Super High"
4327285,"Super High"
4327507,"High"
4327891,"Super High"
4328454,"Super High"
4328842,"Super High"
4329287,"Low"
4329292,"Super High"
4329529,"Super High"
4330459,"High"
4330581,"High"
4330753,"Super High"
4332285,"Super High"
4332551,"Super High"
4332609,"Super High"
4332832,"Super High"
4332944,"Super High"
4333198,"Super High"
4333600,"Super High"
4333868,"Super High"
4334255,"Super High"
4334442,"Super High"
4334585,"Super High"
4334770,"Super High"
4335844,"Super High"
4336331,"Super High"
4337227,"Low"
4337234,"Super High"
4337427,"Super High"
4337839,"Super High"
4338814,"Super High"
4338892,"Super High"
4339877,"Super High"
4339965,"Super High"
4340395,"Super High"
4340639,"Super High"
4340643,"Super High"
4341176,"Super High"
4342113,"Medium"
4342131,"Super High"
4342161,"Super High"
4342277,"Super High"
4342333,"Super High"
4342382,"Low"
4342388,"Super High"
4342478,"Super High"
4342506,"Super High"
4342513,"Super High"
4342543,"Super High"
4342573,"Super High"
4342733,"Super High"
4342773,"High"
4342879,"Medium"
4343099,"Super High"
4343101,"High"
4343199,"Super High"
4343204,"Super High"
4343256,"Super High"
4343258,"Super High"
4343275,"High"
4343476,"Super High"
4343477,"Super High"
4344686,"Super High"
4345044,"Super High"
4345073,"Super High"
4345153,"Medium"
4345175,"Super High"
4345255,"Super High"
4345433,"Super High"
4345454,"Super High"
4345499,"Super High"
4345641,"Super High"
4345804,"Low"
4345837,"Super High"
4345858,"Super High"
4345913,"High"
4345915,"Super High"
4345920,"Super High"
4345977,"Super High"
4345979,"Super High"
4345980,"Super High"
4345984,"High"
4346153,"Super High"
4346159,"Super High"
4346206,"Low"
4346246,"High"
4346250,"Super High"
4346296,"High"
4346306,"Super High"
4346312,"Super High"
4346314,"Medium"
4346350,"High"
4346352,"High"
4346615,"Super High"
4346685,"Low"
4346754,"Super High"
4346833,"Super High"
4346853,"Super High"
4346857,"Super High"
4346877,"Super High"
4346878,"Super High"
4346896,"Low"
4346981,"Super High"
4346992,"Super High"
4347029,"Super High"
4347034,"Super High"
4347049,"Super High"
4347112,"Super High"
4347115,"Super High"
4347167,"Low"
4347176,"Super High"
4347184,"Super High"
4347198,"Super High"
4347229,"High"
4347350,"Super High"
4347474,"Super High"
4347743,"Super High"
4352999,"High"
4353043,"High"
4353202,"Low"
4353233,"Super High"
4353299,"High"
4353347,"Super High"
4353385,"Super High"
4353460,"Super High"
4353548,"Super High"
4353579,"Super High"
4353623,"Low"
4353626,"Super High"
4353745,"Super High"
4353793,"Super High"
4353821,"High"
4353845,"Super High"
4353871,"Super High"
4353872,"Super High"
4353928,"Super High"
4353942,"Super High"
4354002,"Super High"
4354028,"Super High"
4354032,"High"
4354102,"Super High"
4354108,"Super High"
4354200,"High"
4354203,"Super High"
4354253,"Super High"
4354335,"Super High"
4354342,"High"
4354370,"High"
4354376,"Super High"
4354443,"Low"
4354444,"Super High"
4354445,"Super High"
4354544,"Super High"
4354608,"Super High"
4354633,"Super High"
4354647,"Super High"
4354649,"Super High"
4354688,"Super High"
4354689,"Super High"
4354909,"Super High"
4354911,"Super High"
4354984,"Super High"
4355068,"Super High"
4355112,"Super High"
4355147,"Super High"
4355223,"Super High"
4355230,"Low"
4355260,"Super High"
4355344,"Super High"
4355426,"Super High"
4355439,"Super High"
4355446,"Super High"
4355499,"Super High"
4355501,"Super High"
4355534,"Super High"
4355573,"Super High"
4355666,"Super High"
4355667,"Super High"
4355696,"Super High"
4355813,"Low"
4355851,"Low"
4355899,"Low"
4355923,"Low"
4356203,"Super High"
4357089,"Low"
4357195,"Super High"
4358718,"Super High"
4358812,"High"
4359319,"Super High"
4359691,"Super High"
4359737,"Super High"
4360673,"High"
4360789,"Low"
4360865,"Super High"
4360909,"Super High"
4361586,"Super High"
4362158,"Low"
4363160,"Super High"
4364263,"Low"
4364995,"Super High"
4365055,"Super High"
4365080,"Super High"
4366553,"High"
4366581,"Super High"
4366734,"Low"
4368225,"Medium"
4368548,"Super High"
4370103,"High"
4370640,"Super High"
4371162,"Medium"
4371258,"Super High"
4371312,"Super High"
4371530,"Super High"
4372187,"High"
4372629,"Super High"
4372823,"Super High"
4373326,"Super High"
4373464,"Low"
4373677,"Super High"
4374878,"Super High"
4375700,"Low"
4375791,"Super High"
4375826,"Super High"
4375866,"Super High"
4376201,"Super High"
4376392,"Super High"
4376687,"Super High"
4376728,"Low"
4376939,"Low"
4377252,"Super High"
4377862,"High"
4377882,"Low"
4378076,"Super High"
4378213,"Super High"
4378587,"Super High"
4378668,"Super High"
4379391,"Low"
4379633,"Super High"
4379919,"Super High"
4380511,"Low"
4380825,"Super High"
4381202,"Super High"
4381214,"Low"
4381341,"Low"
4381445,"Super High"
4382172,"Super High"
4383436,"High"
4383502,"High"
4383532,"Super High"
4383566,"Super High"
4383750,"High"
4383908,"Low"
4384456,"High"
4384828,"Super High"
4384831,"High"
4384984,"Super High"
4384992,"Super High"
4385003,"Super High"
4385083,"Super High"
4385126,"Low"
4385129,"Super High"
4385324,"Super High"
4385546,"Medium"
4385853,"Super High"
4385855,"Super High"
4385863,"Super High"
4385967,"Super High"
4385983,"Super High"
4385985,"Super High"
4386024,"Super High"
4386036,"Super High"
4386046,"Super High"
4386127,"Super High"
4386136,"Super High"
4386141,"Super High"
4386149,"Super High"
4386277,"Super High"
4386305,"Super High"
4386373,"Super High"
4386377,"Super High"
4386556,"Super High"
4386561,"Super High"
4386574,"High"
4386685,"Super High"
4386687,"High"
4386706,"Super High"
4386710,"Super High"
4386789,"Super High"
4386824,"Super High"
4386847,"Super High"
4387154,"Super High"
4387228,"Low"
4387285,"Super High"
4387457,"Super High"
4387892,"High"
4387962,"High"
4388165,"Super High"
4388347,"Super High"
4388650,"Super High"
4388685,"Super High"
4388786,"Super High"
4388788,"Super High"
4388921,"Super High"
4389002,"Super High"
4389080,"Super High"
4389190,"Super High"
4389266,"Super High"
4389288,"Super High"
4389308,"Super High"
4389338,"Super High"
4389566,"Low"
4389826,"Super High"
4389830,"Super High"
4389950,"Super High"
4389970,"Super High"
4389972,"Super High"
4390664,"Super High"
4390667,"High"
4390703,"High"
4390763,"High"
4390847,"High"
4390849,"Super High"
4390990,"Super High"
4391083,"Super High"
4391186,"Super High"
4391216,"Low"
4391344,"Super High"
4391368,"Super High"
4391443,"Super High"
4391453,"High"
4391536,"Super High"
4391750,"Super High"
4391763,"Low"
4391766,"Super High"
4391767,"Super High"
4391768,"Super High"
4391903,"Super High"
4391924,"Super High"
4391953,"High"
4391954,"Low"
4391959,"Low"
4391961,"Super High"
4392066,"Super High"
4392086,"Super High"
4392124,"Super High"
4392185,"Super High"
4392223,"Super High"
4392324,"Super High"
4392429,"Super High"
4392465,"Super High"
4392479,"Medium"
4392480,"Super High"
4392544,"Super High"
4392545,"Super High"
4392568,"Super High"
4392602,"Super High"
4392625,"Super High"
4392679,"Medium"
4392703,"High"
4392788,"Super High"
4392854,"Super High"
4392866,"Super High"
4392943,"Medium"
4392950,"Super High"
4392954,"Super High"
4393026,"Super High"
4393065,"Super High"
4393236,"High"
4393239,"Super High"
4393267,"High"
4393330,"Super High"
4393836,"Super High"
4393839,"Super High"
4393870,"Super High"
4393975,"High"
4394225,"Super High"
4394249,"Super High"
4394273,"High"
4394276,"Super High"
4394283,"Super High"
4394294,"Super High"
4394357,"Super High"
4394362,"Super High"
4394367,"Super High"
4394404,"Super High"
4394450,"Super High"
4394485,"High"
4394551,"Super High"
4394587,"Low"
4394615,"Super High"
4394619,"Low"
4394632,"High"
4394680,"Super High"
4395009,"Low"
4395862,"High"
4395895,"Super High"
4395918,"Super High"
4395972,"Low"
4396015,"Super High"
4396016,"Super High"
4396027,"Super High"
4396046,"Low"
4396108,"Super High"
4396115,"Low"
4396134,"High"
4396167,"Super High"
4396175,"Super High"
4396315,"High"
4396359,"Super High"
4396367,"Super High"
4396419,"Super High"
4396436,"Super High"
4396444,"High"
4396477,"High"
4396497,"Medium"
4396599,"Super High"
4396637,"Super High"
4396759,"Super High"
4396775,"Super High"
4396810,"Super High"
4396815,"Low"
4396825,"High"
4396878,"Low"
4397045,"Super High"
4397115,"Super High"
4397134,"Super High"
4397204,"Super High"
4397234,"Super High"
4397239,"Super High"
4397257,"High"
4397261,"Super High"
4397268,"Low"
4397273,"High"
4397357,"Low"
4397386,"Low"
4397403,"Super High"
4397476,"Super High"
4397521,"Super High"
4397548,"Super High"
4397554,"Super High"
4397561,"Super High"
4397572,"Low"
4397588,"Low"
4397687,"High"
4397689,"High"
4397693,"Super High"
4397698,"Low"
4397742,"Super High"
4397800,"Low"
4397834,"High"
4397856,"Super High"
4397868,"Low"
4397940,"Low"
4397989,"Super High"
4397995,"Super High"
4397996,"Super High"
4397997,"Super High"
4397998,"Super High"
4397999,"Medium"
4398003,"High"
4398014,"Super High"
4398024,"Super High"
4398094,"Super High"
4398143,"Super High"
4398148,"Super High"
4398149,"Super High"
4398161,"Super High"
4398163,"Super High"
4398184,"Super High"
4398185,"Super High"
4398320,"High"
4398385,"Super High"
4398393,"Super High"
4398431,"Low"
4398637,"Super High"
4398741,"Super High"
4398795,"High"
4398809,"Super High"
4398821,"Super High"
4398857,"Super High"
4398915,"Super High"
4399039,"Super High"
4399068,"Super High"
4399117,"High"
4399125,"High"
4399162,"Super High"
4399164,"Super High"
4399178,"Super High"
4399195,"Super High"
4399295,"Low"
4399328,"Super High"
4399341,"Low"
4399345,"High"
4399374,"Super High"
4399515,"Super High"
4399636,"Super High"
4399722,"Super High"
4399834,"Super High"
4399855,"High"
4399894,"Super High"
4399940,"Super High"
4399992,"High"
4400047,"Super High"
4400176,"Super High"
4400214,"Super High"
4400365,"Super High"
4400379,"Super High"
4400384,"Super High"
4400421,"Super High"
4400453,"Super High"
4400512,"Super High"
4400644,"Super High"
4400682,"Super High"
4400691,"Super High"
4400703,"Super High"
4400737,"Super High"
4400741,"Super High"
4400787,"Super High"
4400817,"Super High"
4400869,"Super High"
4400945,"Super High"
4401021,"Super High"
4401546,"Super High"
4401899,"Super High"
4401903,"Super High"
4401913,"Super High"
4402001,"Super High"
4402006,"Super High"
4402100,"Super High"
4402104,"Super High"
4402124,"High"
4402146,"High"
4402155,"High"
4402177,"Super High"
4402220,"Super High"
4402244,"Low"
4402289,"Low"
4402402,"Super High"
4402439,"Super High"
4402518,"High"
4402723,"Super High"
4402926,"Super High"
4402931,"Super High"
